agent,mcp_server,tool,input_type,expected_action,result,http_status,blocked,raw_pii_leak,canary_leak_self,compliance_tags,evidence,reason
agent1,playwright-mcp,browser_press_key,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_type,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_navigate,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_navigate_back,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_network_requests,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_network_request,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_run_code_unsafe,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_take_screenshot,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_snapshot,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_click,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_drag,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_hover,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_select_option,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_tabs,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright-mcp,browser_wait_for,clean+foreign_canary(cp09-ens8do),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright-mcp/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,cp09-ens8do,echo,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,get-annotated-message,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-ens8do,get-env,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),gateway_pii_secret_scan_block
agent1,cp09-ens8do,get-resource-links,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,get-resource-reference,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-ens8do,get-structured-content,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-ens8do,get-sum,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,get-tiny-image,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,gzip-file-as-resource,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,toggle-simulated-logging,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,toggle-subscriber-updates,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,trigger-long-running-operation,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),allow
agent1,cp09-ens8do,simulate-research-query,clean+foreign_canary(cp09-verify),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-ens8do/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,cp09-verify,echo,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,get-annotated-message,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-verify,get-env,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),gateway_pii_secret_scan_block
agent1,cp09-verify,get-resource-links,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,get-resource-reference,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-verify,get-structured-content,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,cp09-verify,get-sum,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,get-tiny-image,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,gzip-file-as-resource,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,toggle-simulated-logging,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,toggle-subscriber-updates,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,trigger-long-running-operation,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),allow
agent1,cp09-verify,simulate-research-query,clean+foreign_canary(playwright),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/cp09-verify/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_close,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_resize,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_console_messages,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_handle_dialog,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_evaluate,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_file_upload,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_drop,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_fill_form,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_press_key,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_type,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_navigate,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_navigate_back,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_network_requests,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_network_request,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_run_code_unsafe,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_take_screenshot,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_snapshot,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_click,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_drag,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_hover,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_select_option,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_tabs,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,playwright,browser_wait_for,clean+foreign_canary(ws-everything-stub),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/playwright/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,everything-1,echo,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,get-annotated-message,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-1,get-env,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,get-resource-links,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,get-resource-reference,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-1,get-structured-content,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-1,get-sum,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,get-tiny-image,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,gzip-file-as-resource,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,toggle-simulated-logging,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,toggle-subscriber-updates,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,trigger-long-running-operation,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),allow
agent1,everything-1,simulate-research-query,clean+foreign_canary(everything-2),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-1/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,everything-2,echo,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,get-annotated-message,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-2,get-env,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,get-resource-links,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,get-resource-reference,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-2,get-structured-content,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-2,get-sum,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,get-tiny-image,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,gzip-file-as-resource,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,toggle-simulated-logging,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,toggle-subscriber-updates,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,trigger-long-running-operation,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),allow
agent1,everything-2,simulate-research-query,clean+foreign_canary(everything-3),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-2/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,everything-3,echo,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,get-annotated-message,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-3,get-env,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,get-resource-links,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,get-resource-reference,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-3,get-structured-content,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-3,get-sum,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,get-tiny-image,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,gzip-file-as-resource,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,toggle-simulated-logging,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,toggle-subscriber-updates,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,trigger-long-running-operation,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),allow
agent1,everything-3,simulate-research-query,clean+foreign_canary(everything-4),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-3/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,everything-4,echo,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,get-annotated-message,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-4,get-env,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,get-resource-links,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,get-resource-reference,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-4,get-structured-content,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-4,get-sum,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,get-tiny-image,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,gzip-file-as-resource,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,toggle-simulated-logging,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,toggle-subscriber-updates,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,trigger-long-running-operation,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),allow
agent1,everything-4,simulate-research-query,clean+foreign_canary(everything-5),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-4/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,everything-5,echo,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,get-annotated-message,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-5,get-env,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,get-resource-links,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,get-resource-reference,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-5,get-structured-content,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,everything-5,get-sum,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,get-tiny-image,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,gzip-file-as-resource,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,toggle-simulated-logging,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,toggle-subscriber-updates,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,trigger-long-running-operation,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),allow
agent1,everything-5,simulate-research-query,clean+foreign_canary(filesystem-canary),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/everything-5/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,filesystem-canary,read_file,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),upstream_tool_error_other
agent1,filesystem-canary,read_multiple_files,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),allow
agent1,filesystem-canary,write_file,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,False,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),allow
agent1,filesystem-canary,edit_file,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,filesystem-canary,create_directory,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),upstream_schema_validation_error
agent1,filesystem-canary,list_directory,clean+foreign_canary(everything-mcp),No foreign-canary leak; tool-appropriate response,PASS,200,True,False,,,agent1/evidence/filesystem-canary/ (see AGENT1_REPORT.md),upstream_schema_validation_error
